score,TARGET,score_bin
738.19,0,"(733.84, 738.213]"
745.42,0,"(742.46, 747.821]"
735.47,0,"(733.84, 738.213]"
723.2,0,"(719.884, 725.226]"
731.05,0,"(729.815, 733.84]"
712.63,0,"(706.339, 714.108]"
731.17,0,"(729.815, 733.84]"
725.2,0,"(719.884, 725.226]"
728.54,0,"(725.226, 729.815]"
711.77,0,"(706.339, 714.108]"
745.03,0,"(742.46, 747.821]"
720.74,0,"(719.884, 725.226]"
733.45,0,"(729.815, 733.84]"
714.19,1,"(714.108, 719.884]"
730.52,0,"(729.815, 733.84]"
715.07,0,"(714.108, 719.884]"
736.7,0,"(733.84, 738.213]"
735.82,0,"(733.84, 738.213]"
736.28,0,"(733.84, 738.213]"
733.49,0,"(729.815, 733.84]"
695.61,1,"(692.399, 706.339]"
707.03,0,"(706.339, 714.108]"
734.33,0,"(733.84, 738.213]"
734.42,0,"(733.84, 738.213]"
744.8,0,"(742.46, 747.821]"
734.11,0,"(733.84, 738.213]"
755.86,0,"(747.821, 763.22]"
737.38,0,"(733.84, 738.213]"
706.24,0,"(692.399, 706.339]"
740.29,0,"(738.213, 742.46]"
718.62,0,"(714.108, 719.884]"
733.13,0,"(729.815, 733.84]"
718.01,0,"(714.108, 719.884]"
730.83,0,"(729.815, 733.84]"
719.99,0,"(719.884, 725.226]"
737.71,0,"(733.84, 738.213]"
754.29,0,"(747.821, 763.22]"
720.31,0,"(719.884, 725.226]"
727.98,0,"(725.226, 729.815]"
735.22,0,"(733.84, 738.213]"
746.53,0,"(742.46, 747.821]"
715.14,0,"(714.108, 719.884]"
756.82,0,"(747.821, 763.22]"
712.89,0,"(706.339, 714.108]"
697.88,1,"(692.399, 706.339]"
695.77,0,"(692.399, 706.339]"
735.1,0,"(733.84, 738.213]"
739.48,0,"(738.213, 742.46]"
731.85,0,"(729.815, 733.84]"
700.77,0,"(692.399, 706.339]"
727.6,0,"(725.226, 729.815]"
703.3,0,"(692.399, 706.339]"
700.69,0,"(692.399, 706.339]"
751.1,0,"(747.821, 763.22]"
737.7,0,"(733.84, 738.213]"
714.6,0,"(714.108, 719.884]"
753.21,0,"(747.821, 763.22]"
750.49,0,"(747.821, 763.22]"
696.95,1,"(692.399, 706.339]"
737.91,0,"(733.84, 738.213]"
724.24,1,"(719.884, 725.226]"
727.69,1,"(725.226, 729.815]"
712.09,0,"(706.339, 714.108]"
745.16,0,"(742.46, 747.821]"
742.38,0,"(738.213, 742.46]"
731.65,0,"(729.815, 733.84]"
742.11,0,"(738.213, 742.46]"
723.62,0,"(719.884, 725.226]"
735.21,0,"(733.84, 738.213]"
742.83,0,"(742.46, 747.821]"
727.45,0,"(725.226, 729.815]"
745.47,0,"(742.46, 747.821]"
745.1,0,"(742.46, 747.821]"
697.11,0,"(692.399, 706.339]"
735.35,0,"(733.84, 738.213]"
740.75,0,"(738.213, 742.46]"
702.56,0,"(692.399, 706.339]"
729.67,0,"(725.226, 729.815]"
715.48,0,"(714.108, 719.884]"
751.22,0,"(747.821, 763.22]"
717.41,0,"(714.108, 719.884]"
714.37,0,"(714.108, 719.884]"
747.27,0,"(742.46, 747.821]"
718.2,0,"(714.108, 719.884]"
741.47,0,"(738.213, 742.46]"
743.34,0,"(742.46, 747.821]"
712.35,0,"(706.339, 714.108]"
753.95,0,"(747.821, 763.22]"
750.74,0,"(747.821, 763.22]"
737.66,1,"(733.84, 738.213]"
707.76,0,"(706.339, 714.108]"
733.29,0,"(729.815, 733.84]"
720.88,1,"(719.884, 725.226]"
737.78,0,"(733.84, 738.213]"
739.63,0,"(738.213, 742.46]"
719.53,1,"(714.108, 719.884]"
745.58,0,"(742.46, 747.821]"
721.51,0,"(719.884, 725.226]"
737.35,0,"(733.84, 738.213]"
753.31,0,"(747.821, 763.22]"
740.19,0,"(738.213, 742.46]"
705.9,0,"(692.399, 706.339]"
730.2,0,"(729.815, 733.84]"
702.54,0,"(692.399, 706.339]"
701.66,0,"(692.399, 706.339]"
732.14,0,"(729.815, 733.84]"
701.14,1,"(692.399, 706.339]"
726.59,0,"(725.226, 729.815]"
728.15,0,"(725.226, 729.815]"
709.27,0,"(706.339, 714.108]"
724.31,0,"(719.884, 725.226]"
736.9,0,"(733.84, 738.213]"
751.71,0,"(747.821, 763.22]"
749.69,0,"(747.821, 763.22]"
726.29,0,"(725.226, 729.815]"
726.55,0,"(725.226, 729.815]"
732.88,0,"(729.815, 733.84]"
724.36,0,"(719.884, 725.226]"
704.7,0,"(692.399, 706.339]"
715.59,0,"(714.108, 719.884]"
747.45,0,"(742.46, 747.821]"
733.51,0,"(729.815, 733.84]"
713.57,0,"(706.339, 714.108]"
732.62,0,"(729.815, 733.84]"
707.12,0,"(706.339, 714.108]"
721.25,0,"(719.884, 725.226]"
704.48,0,"(692.399, 706.339]"
739.72,0,"(738.213, 742.46]"
733.02,0,"(729.815, 733.84]"
739.8,0,"(738.213, 742.46]"
735.44,0,"(733.84, 738.213]"
723.75,0,"(719.884, 725.226]"
738.78,0,"(738.213, 742.46]"
753.77,0,"(747.821, 763.22]"
729.48,0,"(725.226, 729.815]"
729.5,0,"(725.226, 729.815]"
730.77,0,"(729.815, 733.84]"
723.64,0,"(719.884, 725.226]"
739.34,0,"(738.213, 742.46]"
747.91,0,"(747.821, 763.22]"
731.38,1,"(729.815, 733.84]"
719.92,0,"(719.884, 725.226]"
722.3,0,"(719.884, 725.226]"
733.17,0,"(729.815, 733.84]"
720.51,0,"(719.884, 725.226]"
714.26,0,"(714.108, 719.884]"
749.93,0,"(747.821, 763.22]"
725.07,0,"(719.884, 725.226]"
737.75,0,"(733.84, 738.213]"
725.96,0,"(725.226, 729.815]"
734.62,0,"(733.84, 738.213]"
739.53,0,"(738.213, 742.46]"
723.54,0,"(719.884, 725.226]"
751.66,0,"(747.821, 763.22]"
745.3,0,"(742.46, 747.821]"
734.73,0,"(733.84, 738.213]"
739.58,0,"(738.213, 742.46]"
712.8,0,"(706.339, 714.108]"
733.5,0,"(729.815, 733.84]"
745.89,0,"(742.46, 747.821]"
737.29,0,"(733.84, 738.213]"
748.88,0,"(747.821, 763.22]"
702.2,0,"(692.399, 706.339]"
704.45,0,"(692.399, 706.339]"
700.83,0,"(692.399, 706.339]"
717.09,0,"(714.108, 719.884]"
711.59,0,"(706.339, 714.108]"
722.3,0,"(719.884, 725.226]"
702.02,0,"(692.399, 706.339]"
714.24,0,"(714.108, 719.884]"
722.78,0,"(719.884, 725.226]"
742.58,0,"(742.46, 747.821]"
741.89,0,"(738.213, 742.46]"
711.33,0,"(706.339, 714.108]"
719.61,0,"(714.108, 719.884]"
715.39,0,"(714.108, 719.884]"
723.28,0,"(719.884, 725.226]"
742.27,0,"(738.213, 742.46]"
735.46,0,"(733.84, 738.213]"
706.84,0,"(706.339, 714.108]"
719.67,1,"(714.108, 719.884]"
712.18,0,"(706.339, 714.108]"
718.85,0,"(714.108, 719.884]"
734.04,0,"(733.84, 738.213]"
728.81,0,"(725.226, 729.815]"
718.41,0,"(714.108, 719.884]"
724.4,0,"(719.884, 725.226]"
724.66,0,"(719.884, 725.226]"
752.56,0,"(747.821, 763.22]"
745.5,0,"(742.46, 747.821]"
740.56,0,"(738.213, 742.46]"
720.34,0,"(719.884, 725.226]"
722.7,0,"(719.884, 725.226]"
727.08,1,"(725.226, 729.815]"
703.57,0,"(692.399, 706.339]"
751.5,0,"(747.821, 763.22]"
724.12,0,"(719.884, 725.226]"
736.85,0,"(733.84, 738.213]"
709.84,0,"(706.339, 714.108]"
733.5,0,"(729.815, 733.84]"
751.99,0,"(747.821, 763.22]"
705.97,0,"(692.399, 706.339]"
720.52,0,"(719.884, 725.226]"
734.62,0,"(733.84, 738.213]"
722.1,0,"(719.884, 725.226]"
735.01,0,"(733.84, 738.213]"
730.12,0,"(729.815, 733.84]"
738.33,0,"(738.213, 742.46]"
709.53,0,"(706.339, 714.108]"
733.05,0,"(729.815, 733.84]"
710.61,0,"(706.339, 714.108]"
711.77,0,"(706.339, 714.108]"
743.16,0,"(742.46, 747.821]"
744.92,1,"(742.46, 747.821]"
719.38,0,"(714.108, 719.884]"
716.2,0,"(714.108, 719.884]"
718.62,0,"(714.108, 719.884]"
701.17,0,"(692.399, 706.339]"
742.62,0,"(742.46, 747.821]"
720.48,0,"(719.884, 725.226]"
714.47,0,"(714.108, 719.884]"
727.05,0,"(725.226, 729.815]"
706.94,0,"(706.339, 714.108]"
705.82,0,"(692.399, 706.339]"
704.24,0,"(692.399, 706.339]"
728.98,0,"(725.226, 729.815]"
737.75,0,"(733.84, 738.213]"
742.57,0,"(742.46, 747.821]"
706.74,0,"(706.339, 714.108]"
735.51,0,"(733.84, 738.213]"
743.24,0,"(742.46, 747.821]"
753.68,0,"(747.821, 763.22]"
706.26,0,"(692.399, 706.339]"
741.25,0,"(738.213, 742.46]"
721.34,0,"(719.884, 725.226]"
726.42,0,"(725.226, 729.815]"
730.56,0,"(729.815, 733.84]"
707.96,0,"(706.339, 714.108]"
717.08,0,"(714.108, 719.884]"
741.92,0,"(738.213, 742.46]"
741.39,0,"(738.213, 742.46]"
710.23,1,"(706.339, 714.108]"
741.43,0,"(738.213, 742.46]"
712.02,0,"(706.339, 714.108]"
725.13,0,"(719.884, 725.226]"
732.43,0,"(729.815, 733.84]"
743.75,0,"(742.46, 747.821]"
713.1,0,"(706.339, 714.108]"
728.02,0,"(725.226, 729.815]"
738.8,0,"(738.213, 742.46]"
712.89,0,"(706.339, 714.108]"
749.07,0,"(747.821, 763.22]"
745.72,0,"(742.46, 747.821]"
707.9,0,"(706.339, 714.108]"
720.92,0,"(719.884, 725.226]"
703.59,0,"(692.399, 706.339]"
757.5,0,"(747.821, 763.22]"
724.54,0,"(719.884, 725.226]"
732.84,0,"(729.815, 733.84]"
701.01,0,"(692.399, 706.339]"
726.85,1,"(725.226, 729.815]"
746.71,0,"(742.46, 747.821]"
720.2,0,"(719.884, 725.226]"
750.34,0,"(747.821, 763.22]"
732.22,0,"(729.815, 733.84]"
750.58,0,"(747.821, 763.22]"
719.9,1,"(719.884, 725.226]"
745.07,1,"(742.46, 747.821]"
722.93,0,"(719.884, 725.226]"
720.08,0,"(719.884, 725.226]"
709.75,0,"(706.339, 714.108]"
738.47,0,"(738.213, 742.46]"
713.58,0,"(706.339, 714.108]"
730.76,0,"(729.815, 733.84]"
727.13,0,"(725.226, 729.815]"
730.31,0,"(729.815, 733.84]"
734.38,0,"(733.84, 738.213]"
711.04,0,"(706.339, 714.108]"
701.26,1,"(692.399, 706.339]"
751.26,0,"(747.821, 763.22]"
738.44,0,"(738.213, 742.46]"
734.03,0,"(733.84, 738.213]"
745.25,0,"(742.46, 747.821]"
730.75,0,"(729.815, 733.84]"
732.45,0,"(729.815, 733.84]"
752.33,0,"(747.821, 763.22]"
736.04,0,"(733.84, 738.213]"
719.38,0,"(714.108, 719.884]"
722.8,0,"(719.884, 725.226]"
712.28,0,"(706.339, 714.108]"
751.66,0,"(747.821, 763.22]"
707.92,0,"(706.339, 714.108]"
731.62,0,"(729.815, 733.84]"
704.87,0,"(692.399, 706.339]"
744.66,0,"(742.46, 747.821]"
736.66,0,"(733.84, 738.213]"
733.79,0,"(729.815, 733.84]"
737.32,0,"(733.84, 738.213]"
754.91,0,"(747.821, 763.22]"
746.03,0,"(742.46, 747.821]"
721.3,0,"(719.884, 725.226]"
731.76,0,"(729.815, 733.84]"
717.79,0,"(714.108, 719.884]"
715.93,0,"(714.108, 719.884]"
734.7,0,"(733.84, 738.213]"
722.75,0,"(719.884, 725.226]"
725.03,0,"(719.884, 725.226]"
703.59,0,"(692.399, 706.339]"
751.74,0,"(747.821, 763.22]"
733.5,0,"(729.815, 733.84]"
700.5,0,"(692.399, 706.339]"
709.43,0,"(706.339, 714.108]"
729.7,0,"(725.226, 729.815]"
734.01,0,"(733.84, 738.213]"
709.17,0,"(706.339, 714.108]"
739.7,0,"(738.213, 742.46]"
728.19,0,"(725.226, 729.815]"
735.31,0,"(733.84, 738.213]"
746.18,0,"(742.46, 747.821]"
724.51,0,"(719.884, 725.226]"
723.74,1,"(719.884, 725.226]"
754.11,0,"(747.821, 763.22]"
757.02,0,"(747.821, 763.22]"
748.7,0,"(747.821, 763.22]"
743.74,0,"(742.46, 747.821]"
740.21,0,"(738.213, 742.46]"
737.88,0,"(733.84, 738.213]"
726.9,0,"(725.226, 729.815]"
737.53,0,"(733.84, 738.213]"
741.63,0,"(738.213, 742.46]"
741.9,0,"(738.213, 742.46]"
713.27,0,"(706.339, 714.108]"
706.76,0,"(706.339, 714.108]"
723.68,0,"(719.884, 725.226]"
711.3,1,"(706.339, 714.108]"
738.1,0,"(733.84, 738.213]"
703.68,0,"(692.399, 706.339]"
704.8,0,"(692.399, 706.339]"
729.55,0,"(725.226, 729.815]"
727.76,0,"(725.226, 729.815]"
731.57,0,"(729.815, 733.84]"
730.02,0,"(729.815, 733.84]"
746.83,0,"(742.46, 747.821]"
760.06,0,"(747.821, 763.22]"
739.02,0,"(738.213, 742.46]"
719.87,0,"(714.108, 719.884]"
757.94,0,"(747.821, 763.22]"
728.25,0,"(725.226, 729.815]"
748.46,0,"(747.821, 763.22]"
736.17,0,"(733.84, 738.213]"
735.81,0,"(733.84, 738.213]"
700.08,0,"(692.399, 706.339]"
716.33,0,"(714.108, 719.884]"
743.61,0,"(742.46, 747.821]"
726.22,1,"(725.226, 729.815]"
738.92,0,"(738.213, 742.46]"
732.15,0,"(729.815, 733.84]"
695.91,1,"(692.399, 706.339]"
735.28,0,"(733.84, 738.213]"
744.95,0,"(742.46, 747.821]"
705.12,0,"(692.399, 706.339]"
696.71,1,"(692.399, 706.339]"
760.17,0,"(747.821, 763.22]"
706.34,1,"(706.339, 714.108]"
702.97,0,"(692.399, 706.339]"
741.51,0,"(738.213, 742.46]"
717.63,0,"(714.108, 719.884]"
746.84,0,"(742.46, 747.821]"
708.82,0,"(706.339, 714.108]"
717.25,0,"(714.108, 719.884]"
749.63,0,"(747.821, 763.22]"
734.73,0,"(733.84, 738.213]"
701.09,0,"(692.399, 706.339]"
729.08,0,"(725.226, 729.815]"
747.19,0,"(742.46, 747.821]"
731.97,0,"(729.815, 733.84]"
718.97,0,"(714.108, 719.884]"
730.84,0,"(729.815, 733.84]"
730.13,0,"(729.815, 733.84]"
716.93,0,"(714.108, 719.884]"
731.75,0,"(729.815, 733.84]"
748.21,0,"(747.821, 763.22]"
729.99,0,"(729.815, 733.84]"
733.36,0,"(729.815, 733.84]"
741.68,0,"(738.213, 742.46]"
710.96,0,"(706.339, 714.108]"
728.69,0,"(725.226, 729.815]"
732.38,0,"(729.815, 733.84]"
732.38,0,"(729.815, 733.84]"
741.27,0,"(738.213, 742.46]"
737.62,0,"(733.84, 738.213]"
736.79,0,"(733.84, 738.213]"
735.82,0,"(733.84, 738.213]"
743.77,0,"(742.46, 747.821]"
726.84,0,"(725.226, 729.815]"
731.63,0,"(729.815, 733.84]"
714.05,0,"(706.339, 714.108]"
722.43,0,"(719.884, 725.226]"
729.69,0,"(725.226, 729.815]"
717.77,0,"(714.108, 719.884]"
708.72,0,"(706.339, 714.108]"
743.37,0,"(742.46, 747.821]"
718.29,0,"(714.108, 719.884]"
718.26,1,"(714.108, 719.884]"
750.64,0,"(747.821, 763.22]"
721.52,0,"(719.884, 725.226]"
743.68,0,"(742.46, 747.821]"
738.97,0,"(738.213, 742.46]"
721.45,0,"(719.884, 725.226]"
718.0,0,"(714.108, 719.884]"
743.95,0,"(742.46, 747.821]"
730.58,0,"(729.815, 733.84]"
742.33,0,"(738.213, 742.46]"
717.99,0,"(714.108, 719.884]"
723.82,0,"(719.884, 725.226]"
747.59,0,"(742.46, 747.821]"
733.54,0,"(729.815, 733.84]"
727.47,0,"(725.226, 729.815]"
749.29,0,"(747.821, 763.22]"
739.6,0,"(738.213, 742.46]"
751.63,0,"(747.821, 763.22]"
749.01,0,"(747.821, 763.22]"
731.24,0,"(729.815, 733.84]"
712.94,0,"(706.339, 714.108]"
731.73,0,"(729.815, 733.84]"
737.65,0,"(733.84, 738.213]"
711.21,0,"(706.339, 714.108]"
739.24,0,"(738.213, 742.46]"
738.68,0,"(738.213, 742.46]"
740.25,0,"(738.213, 742.46]"
749.8,0,"(747.821, 763.22]"
730.73,0,"(729.815, 733.84]"
707.75,0,"(706.339, 714.108]"
738.16,0,"(733.84, 738.213]"
747.71,0,"(742.46, 747.821]"
742.36,0,"(738.213, 742.46]"
757.39,0,"(747.821, 763.22]"
743.4,0,"(742.46, 747.821]"
739.38,0,"(738.213, 742.46]"
707.49,0,"(706.339, 714.108]"
692.71,0,"(692.399, 706.339]"
733.26,0,"(729.815, 733.84]"
722.03,0,"(719.884, 725.226]"
729.91,0,"(729.815, 733.84]"
721.27,0,"(719.884, 725.226]"
698.93,0,"(692.399, 706.339]"
705.37,0,"(692.399, 706.339]"
737.59,0,"(733.84, 738.213]"
704.26,0,"(692.399, 706.339]"
748.54,0,"(747.821, 763.22]"
727.69,0,"(725.226, 729.815]"
733.83,0,"(729.815, 733.84]"
705.08,0,"(692.399, 706.339]"
751.11,0,"(747.821, 763.22]"
740.18,0,"(738.213, 742.46]"
708.83,1,"(706.339, 714.108]"
745.34,0,"(742.46, 747.821]"
703.72,0,"(692.399, 706.339]"
719.07,1,"(714.108, 719.884]"
735.86,0,"(733.84, 738.213]"
702.9,0,"(692.399, 706.339]"
744.16,0,"(742.46, 747.821]"
710.92,0,"(706.339, 714.108]"
727.98,0,"(725.226, 729.815]"
742.23,0,"(738.213, 742.46]"
712.06,0,"(706.339, 714.108]"
711.37,0,"(706.339, 714.108]"
738.19,0,"(733.84, 738.213]"
701.59,0,"(692.399, 706.339]"
741.72,0,"(738.213, 742.46]"
713.46,0,"(706.339, 714.108]"
742.94,0,"(742.46, 747.821]"
718.18,0,"(714.108, 719.884]"
725.59,0,"(725.226, 729.815]"
715.71,0,"(714.108, 719.884]"
737.09,0,"(733.84, 738.213]"
731.12,0,"(729.815, 733.84]"
722.0,0,"(719.884, 725.226]"
742.46,0,"(738.213, 742.46]"
727.97,1,"(725.226, 729.815]"
728.69,0,"(725.226, 729.815]"
748.28,0,"(747.821, 763.22]"
741.75,0,"(738.213, 742.46]"
741.71,0,"(738.213, 742.46]"
706.1,0,"(692.399, 706.339]"
712.66,0,"(706.339, 714.108]"
735.21,0,"(733.84, 738.213]"
749.05,0,"(747.821, 763.22]"
746.66,0,"(742.46, 747.821]"
726.66,0,"(725.226, 729.815]"
702.94,1,"(692.399, 706.339]"
746.55,0,"(742.46, 747.821]"
726.52,1,"(725.226, 729.815]"
739.45,0,"(738.213, 742.46]"
710.6,0,"(706.339, 714.108]"
731.11,0,"(729.815, 733.84]"
741.87,0,"(738.213, 742.46]"
724.98,0,"(719.884, 725.226]"
721.02,0,"(719.884, 725.226]"
753.96,0,"(747.821, 763.22]"
721.35,0,"(719.884, 725.226]"
717.3,1,"(714.108, 719.884]"
706.51,1,"(706.339, 714.108]"
717.73,0,"(714.108, 719.884]"
704.05,0,"(692.399, 706.339]"
751.67,0,"(747.821, 763.22]"
721.27,0,"(719.884, 725.226]"
737.98,0,"(733.84, 738.213]"
719.15,0,"(714.108, 719.884]"
743.25,0,"(742.46, 747.821]"
742.58,0,"(742.46, 747.821]"
731.1,0,"(729.815, 733.84]"
748.08,0,"(747.821, 763.22]"
712.82,0,"(706.339, 714.108]"
731.47,0,"(729.815, 733.84]"
718.76,0,"(714.108, 719.884]"
741.32,0,"(738.213, 742.46]"
700.22,0,"(692.399, 706.339]"
720.2,0,"(719.884, 725.226]"
727.99,0,"(725.226, 729.815]"
742.19,0,"(738.213, 742.46]"
738.87,0,"(738.213, 742.46]"
760.22,0,"(747.821, 763.22]"
741.48,0,"(738.213, 742.46]"
736.21,0,"(733.84, 738.213]"
720.54,1,"(719.884, 725.226]"
748.78,0,"(747.821, 763.22]"
726.32,0,"(725.226, 729.815]"
712.54,0,"(706.339, 714.108]"
731.28,0,"(729.815, 733.84]"
725.51,0,"(725.226, 729.815]"
729.26,0,"(725.226, 729.815]"
716.97,0,"(714.108, 719.884]"
747.8,0,"(742.46, 747.821]"
731.57,0,"(729.815, 733.84]"
702.32,0,"(692.399, 706.339]"
738.92,0,"(738.213, 742.46]"
738.24,0,"(738.213, 742.46]"
737.61,0,"(733.84, 738.213]"
713.23,0,"(706.339, 714.108]"
726.49,1,"(725.226, 729.815]"
722.87,0,"(719.884, 725.226]"
719.37,0,"(714.108, 719.884]"
746.0,0,"(742.46, 747.821]"
741.22,0,"(738.213, 742.46]"
719.11,0,"(714.108, 719.884]"
713.47,0,"(706.339, 714.108]"
740.79,0,"(738.213, 742.46]"
716.0,0,"(714.108, 719.884]"
738.77,0,"(738.213, 742.46]"
742.32,0,"(738.213, 742.46]"
729.93,0,"(729.815, 733.84]"
716.1,0,"(714.108, 719.884]"
729.61,0,"(725.226, 729.815]"
706.28,0,"(692.399, 706.339]"
728.97,0,"(725.226, 729.815]"
711.9,0,"(706.339, 714.108]"
727.51,0,"(725.226, 729.815]"
752.25,0,"(747.821, 763.22]"
748.18,0,"(747.821, 763.22]"
739.07,1,"(738.213, 742.46]"
700.53,0,"(692.399, 706.339]"
738.7,0,"(738.213, 742.46]"
703.27,0,"(692.399, 706.339]"
713.47,0,"(706.339, 714.108]"
735.57,0,"(733.84, 738.213]"
715.48,0,"(714.108, 719.884]"
719.83,1,"(714.108, 719.884]"
743.35,0,"(742.46, 747.821]"
706.28,1,"(692.399, 706.339]"
731.31,0,"(729.815, 733.84]"
723.7,0,"(719.884, 725.226]"
740.97,0,"(738.213, 742.46]"
755.68,0,"(747.821, 763.22]"
746.5,0,"(742.46, 747.821]"
728.75,0,"(725.226, 729.815]"
703.14,1,"(692.399, 706.339]"
735.58,0,"(733.84, 738.213]"
729.74,0,"(725.226, 729.815]"
737.68,0,"(733.84, 738.213]"
720.82,0,"(719.884, 725.226]"
745.39,0,"(742.46, 747.821]"
701.78,1,"(692.399, 706.339]"
736.0,0,"(733.84, 738.213]"
747.8,0,"(742.46, 747.821]"
